Company_Name_cl,Reg_no_cl,License_type_cl,Award_date_cl,Expiry_date_cl,Group_cl,Block_cl,Commodity_cl,Area_acre_cl,Location_state_cl
"Shining Star Light Gems & Jewellery Co., Ltd.",220/2004-2005,Private,2013-5-31,2018-5-30,Maw La Kin,4,Jade,1,Kachin State
"Shining Star Light Gems & Jewellery Co., Ltd.",220/2004-2005,Private,1900-1-8,1900-1-7,Taung Kauk,82,Jade,1,Kachin State
"Shining Star Light Gems & Jewellery Co., Ltd.",220/2004-2005,Private,1900-1-8,1900-1-7,Ma Mon,70,Jade,1,Kachin State
KHIN ZAW AUNG & BROTHERS GEMS AND JEWELLERY COMPANY LIMITED,1117/2007-2008,Joint Venture,2008-5-24,2013-8-23,Ngo Pinn,6,Jade,44.5,Kachin State
XIE FAMILY COMPANY LIMITED,742/1994-1995,Private,1900-12-20,1900-12-19,Maw Maung,245,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Joint Venture,2009-3-9,2014-3-8,Kyet Paung Chaung Phyar,3,Jade,7,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Joint Venture,2012-4-7,2015-4-6,Ngo Pinn,1,Jade,116,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-10-22,2013-10-21,Khat Tar,11,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-10-22,2013-10-21,Khat Tar,12,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-10-22,2013-10-21,Khat Tar,13,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-10-22,2013-10-21,Taw Mhaw  (yan pyo),62,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-10-22,2013-10-21,Taw Mhaw  (yan pyo),63,Jade,1,Kachin State
AYAR JADE COMPANY LIMITED,92/2009-2010,Private,2010-11-18,2013-11-17,War Kyale,13,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2012-8-19,2015-8-18,Loi  Saung Thauk ,Pha La-265,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Sain Hlan Phaw Htoke,Pha -276,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Loi  Saung Thauk ,Pha La-202,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Loi  Saung Thauk ,Pha La-203,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Sain Hlan Phaw Htoke,Pha -254,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Sain Hlan Phaw Htoke,Pha -255,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Sain Hlan Phaw Htoke,Pha -256,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-7-15,2014-7-14,Sain Hlan Phaw Htoke,Pha -257,Gems,1,Shan State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-10-8,1900-10-7,Mat Lin Chaung,204,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-10-10,1900-10-9,Maw La Kin,264,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-12-6,1900-12-5,Mat Lin Chaung,70,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-12-6,1900-12-5,Mat Lin Chaung,71,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2010-3-19,2015-3-18,Phar Pyin,67,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2010-3-19,2015-3-18,Phar Pyin,68,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,218,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,219,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,220,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,221,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,222,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,223,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,224,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,225,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,226,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2013-5-31,2016-5-30,Sha Yaung Kha,227,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-10,2016-10-9,Phar Pyin,153,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-10,2016-10-9,Phar Pyin,161,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-10,2016-10-9,Phar Pyin,162,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-10,2016-10-9,Phar Pyin,163,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-18,2016-10-17,Mat Lin Chaung,100,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-18,2016-10-17,Mat Lin Chaung,101,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-18,2016-10-17,Mat Lin Chaung,102,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-10-18,2016-10-17,Mat Lin Chaung,103,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-12-6,2016-12-5,Mat Lin Chaung,99,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-12-6,2016-12-5,Mat Lin Chaung,97,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,2011-12-6,2016-12-5,Mat Lin Chaung,98,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,145,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,146,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,147,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,148,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,149,Jade,1,Kachin State
WAI FAMILY GEMS COMPANY LIMITED,174/2000-2001,Private,1900-4-18,1900-4-17,Mat Lin Chaung,150,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-2-25,1900-2-24,Sha Yaung Kha,557,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-2-25,1900-2-24,Sha Yaung Kha,558,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-20,1900-3-19,Whay Khar (Mhaw Thit Kone),19,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-25,1900-3-24,Whay Khar (Mhaw Thit Kone),58,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-12,1900-3-11,Sa Pot,39,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-12,1900-3-11,Sa Pot,40,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-12,1900-3-11,Sa Pot,41,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-11,1900-3-10,Whay Khar (KaDoneYat),344,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-3-11,1900-3-10,Whay Khar (KaDoneYat),345,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-5-8,1900-5-7,Nant Mhaw,177,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-5-8,1900-5-7,Nant Mhaw,178,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-5-8,1900-5-7,Nant Mhaw,179,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-7-28,1900-7-27,Whay Khar,814,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-9-4,1900-9-3,Whay Khar,11,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-9-4,1900-9-3,Whay Khar,34,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,1900-9-4,1900-9-3,Whay Khar,43,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2009-1-16,2014-1-15,Whay Khar,17,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-5,2013-11-4,Nant Mhaw,346,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-5,2013-11-4,Nant Mhaw,347,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-5,2013-11-4,Whay Khar (Mhaw Thit Kone),441,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-5,2013-11-4,Whay Khar (Mhaw Thit Kone),442,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-12,2014-11-11,Mike Kyale,45,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-12,2014-11-11,Mike Kyale,47,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-12,2014-11-11,Mike Kyale,48,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2010-11-12,2014-11-11,Mike Kyale,50,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2009-1-16,2014-1-15,Whay Khar,17,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2009-4-9,2014-4-8,Ka Yin Chaung,111,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2009-4-9,2014-4-8,Ka Yin Chaung,112,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-7-3,2014-7-2,Sha Yaung Kha,212,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-7-3,2014-7-2,Sha Yaung Kha,213,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-9-12,2014-9-11,La Gyaung,6,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-6-5,2016-6-4,Sha Yaung Kha,209,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-6-5,2016-6-4,Sha Yaung Kha,210,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2011-6-5,2016-6-4,Sha Yaung Kha,211,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-4-9,2017-4-8,Whay Khar,5,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-4-9,2017-4-8,Whay Khar,6,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-4-6,2017-4-5,Whay Khar,7,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-4-11,2017-4-10,Whay Khar (KaDoneYat),108,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-4-11,2017-4-10,Whay Khar (KaDoneYat),110,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-5-29,2017-5-28,Whay Khar,57,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-5-29,2017-5-28,Whay Khar,124,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-7-16,2017-7-15,Whay Khar,47,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-7-16,2017-7-15,Whay Khar,52,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-7-16,2017-7-15,Whay Khar,63,Jade,1,Kachin State
AYEYAR YADANAR GEMS & JEWELLERY COMPANY LIMITED,1532/1996-1997,Private,2012-7-16,2017-7-15,Whay Khar (SawBwarChaung),161,Jade,1,Kachin State
NATIONAL PROSPERITY GEMS COMPANY LIMITED,1925/2007-2008,Joint Venture,2008-4-30,2013-4-29,Mhaw Si Sar,7,Jade,22,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Joint Venture,2010-4-8,2015-4-8,Gyan Khat,4,Jade,155,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Joint Venture,2010-5-20,2015-5-19,Nant Gyan,4,Jade,65,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Joint Venture,2010-5-20,2015-5-19,Mhaw Shan (Sa Pop),7,Jade,48,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Joint Venture,2010-1-29,2015-1-28,Maw Maung,7,Jade,17,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2010-8-9,2013-8-8,WhayKhar (ChaungSone KhwayChaeYar SaiNwe),236,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2016-5-30,Myauk Phyu,43,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2016-5-30,Maw Maung,85,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2016-5-30,Maw Maung,107,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2018-5-30,Maw One Lay,110,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2018-5-30,Maw One Lay,91,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,2013-5-31,2018-5-30,Maw One Lay,92,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Whay Khar (Mhaw Thit Kone),346,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Whay Khar (Mhaw Thit Kone),347,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Whay Khar (Mhaw Thit Kone),348,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Whay Khar (Mhaw Thit Kone),396,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-9-14,1900-9-13,Maw Maung,127,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-9-14,1900-9-13,Maw Maung,126,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Maw Maung,243,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Maw Maung,244,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Maw Maung,111,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Maw Maung,110,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,188,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,211,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,30,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,31,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,33,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Mana,40,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-3-31,1900-3-30,Maw One Lay,53,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-3-31,1900-3-30,Maw One Lay,57,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-3-14,1900-3-13,Sha Yaung Kha,320,Jade,1,Kachin State
"Shwe Wah Myay (Mandalay)Gems& Co.,Ltd.",1735/1999-2000,Private,1900-8-9,1900-8-8,Maw One Lay,78,Jade,1,Kachin State
YADANAR TAUNG TANN GEMS COMPANY LIMITED,787/2000-2001,Joint Venture,2012-8-21,2014-8-20,Mat Lin Chaung,2,Jade,81.67,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Joint Venture,2009-3-9,2014-3-8,Mike Kyale,1,Jade,11,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Joint Venture,2009-11-4,2014-11-3,Ba Zan Chaut,4,Jade,47,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2012-9-3,2015-9-2,Yay Oo Gyi ,26,Gems,1,Mandalay Division
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2012-12-19,2015-12-18,Sain Hlan ,Pha -521,Gems,1,Shan State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2012-12-19,2015-12-18,Sain Hlan ,Pha -522,Gems,1,Shan State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2013-3-12,2016-3-11,Sain Hlan ,Sha -10,Gems,1,Shan State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2013-12-2,2016-12-1,Sain Hlan Phaw Htoke,Pha -224,Gems,1,Shan State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2013-12-2,2016-12-1,Sain Hlan Phaw Htoke,Pha -524,Gems,1,Shan State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2011-1-11,2014-1-10,Nant Mhaw,340,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2011-1-11,2014-1-10,Mhaw Si Sar,301,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2011-1-11,2014-1-10,Mhaw Si Sar,302,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,2012-10-30,2015-10-29,Mhaw Si Sar,Admin,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-2-5,1900-2-4,Nant Mhaw,164,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-2-5,1900-2-4,Nant Mhaw,165,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-2-5,1900-2-4,Nant Mhaw,166,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-2-5,1900-2-4,Nant Mhaw,167,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-5-15,1900-5-14,Nant Mhaw,117,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-5-15,1900-5-14,Nant Mhaw,118,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-5-15,1900-5-14,Nant Mhaw,119,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-5-15,1900-5-14,Nant Mhaw,120,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-4-4,1900-4-3,Mhaw Si Sar,114,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-5-15,1900-5-14,Mhaw Si Sar,115,Jade,1,Kachin State
NAY LA PWINT GEMS COMPANY LIMITED,927/1995-1996,Private,1900-9-3,1900-9-2,Nant Mhaw,375,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Joint Venture,2009-9-8,2014-9-7,Ka Day,7,Jade,16,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2012-8-28,2015-8-27,Nant Mhaw,349,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2012-8-28,2015-8-27,Nant Mhaw,350,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2013-5-31,2016-5-30,Mhaw Si Sar,323,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2013-5-31,2016-5-30,Mhaw Si Sar,324,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2013-5-31,2016-5-30,Mhaw Si Sar,325,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2013-5-31,2018-5-30,Ka Yin Chaung,46,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2008-7-2,2013-7-1,Whay Khar (Mhaw Thit Kone),351,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-23,2013-11-22,Mhaw Taung,12,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-23,2013-11-22,Mhaw Taung,14,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-23,2013-11-22,Mhaw Taung,23,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-29,2013-11-28,Maw Maung,53,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-30,2013-11-29,Nant Mhaw,236,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-29,2013-11-28,Maw Maung,101,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-29,2013-11-28,Mike Kyale,38,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-11-29,2013-11-28,Mike Kyale,39,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-12-8,2013-12-7,Nant Mhaw,283,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2010-12-8,2013-12-7,Nant Mhaw,285,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2011-1-11,2014-1-10,Nant Mhaw,246,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,230,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,231,Jade,1,Kachin State
TREASURE WHITE LOTUS GEMS COMPANY LIMITED,273/2003-2004,Private,2014-2-2,2014-2-1,Nant Mhaw,233,Jade,1,Kachin State
